ECG,Label
-0.0728302001953125,0
-0.0919647216796875,0
-0.115997314453125,0
-0.138702392578125,0
-0.15545654296875,0
-0.1682281494140625,0
-0.1846160888671875,0
-0.2089691162109375,0
-0.2401885986328125,0
-0.2644500732421875,0
-0.2765350341796875,0
-0.2834930419921875,0
-0.29571533203125,0
-0.3134307861328125,0
-0.3275299072265625,0
-0.3384246826171875,0
-0.346343994140625,0
-0.3489990234375,0
-0.3493194580078125,0
-0.352294921875,0
-0.3570098876953125,0
-0.360260009765625,0
-0.3621368408203125,0
-0.3618621826171875,0
-0.3603057861328125,0
-0.3596649169921875,0
-0.3582916259765625,0
-0.3519744873046875,0
-0.344512939453125,0
-0.3376007080078125,0
-0.3354034423828125,0
-0.332427978515625,0
-0.3295440673828125,0
-0.3268890380859375,0
-0.32427978515625,0
-0.3169097900390625,0
-0.308258056640625,0
-0.3033599853515625,0
-0.30084228515625,0
-0.302764892578125,0
-0.30047607421875,0
-0.2984161376953125,0
-0.3038177490234375,0
-0.3152618408203125,0
-0.3203887939453125,0
-0.3224029541015625,0
-0.32208251953125,0
-0.3179168701171875,0
-0.3126983642578125,0
-0.30560302734375,0
-0.2977752685546875,0
-0.2923736572265625,0
-0.2853240966796875,0
-0.2743377685546875,0
-0.2643585205078125,0
-0.2589111328125,0
-0.2559356689453125,0
-0.2531890869140625,0
-0.2515411376953125,0
-0.24920654296875,0
-0.25323486328125,0
-0.2549285888671875,0
-0.2493438720703125,0
-0.2378997802734375,0
-0.2234344482421875,0
-0.2135467529296875,0
-0.2044830322265625,0
-0.1989898681640625,0
-0.195648193359375,0
-0.19354248046875,0
-0.1902008056640625,0
-0.1871795654296875,0
-0.1893768310546875,0
-0.1935882568359375,0
-0.1967926025390625,0
-0.1999969482421875,0
-0.1975250244140625,0
-0.1912078857421875,0
-0.1805419921875,0
-0.1653900146484375,0
-0.1538543701171875,0
-0.1519317626953125,0
-0.1648406982421875,0
-0.17120361328125,0
-0.1627349853515625,0
-0.1525726318359375,0
-0.1454315185546875,0
-0.1359100341796875,0
-0.1253814697265625,0
-0.1221771240234375,0
-0.1214447021484375,0
-0.1220855712890624,0
-0.1247406005859375,0
-0.1254730224609375,0
-0.1256561279296875,0
-0.1223602294921875,0
-0.1169586181640625,0
-0.1103668212890625,0
-0.1056060791015625,0
-0.1017608642578125,0
-0.0967254638671875,0
-0.088531494140625,0
-0.0806121826171875,0
-0.0690765380859375,0
-0.0594635009765625,0
-0.0513153076171875,0
-0.0481109619140625,0
-0.04925537109375,0
-0.0482940673828125,0
-0.0396881103515625,0
-0.0283355712890625,0
-0.0231170654296875,0
-0.0195465087890625,0
-0.0177154541015625,0
-0.0154266357421874,0
-0.0077362060546875,0
-0.0090179443359375,0
-0.0212860107421875,0
-0.0316314697265625,0
-0.03387451171875,0
-0.031768798828125,0
-0.024993896484375,0
-0.0138702392578125,0
-0.001190185546875,0
0.009429931640625,0
0.0157928466796875,0
0.0197296142578125,0
0.0278778076171875,0
0.0384979248046875,0
0.0472869873046875,0
0.0502166748046875,0
0.05474853515625,0
0.061614990234375,0
0.0692138671875,0
0.0773162841796875,0
0.0852813720703125,0
0.0914154052734375,0
0.0978240966796875,0
0.1072540283203125,0
0.1123809814453125,0
0.113616943359375,0
0.11444091796875,0
0.1122894287109375,0
0.1167755126953125,0
0.1289520263671875,0
0.1390228271484375,0
0.1450653076171875,0
0.1486358642578125,0
0.15582275390625,0
0.1685028076171875,0
0.17742919921875,0
0.1830596923828125,0
0.1882781982421875,0
0.193817138671875,0
0.1914825439453125,0
0.1841583251953125,0
0.174774169921875,0
0.1680450439453125,0
0.1674041748046875,0
0.1696014404296875,0
0.1750030517578125,0
0.1805877685546875,0
0.1873626708984375,0
0.196197509765625,0
0.2023773193359375,0
0.19976806640625,0
0.18255615234375,0
0.1647491455078125,0
0.1560516357421875,0
0.1500091552734375,0
0.1483612060546875,0
0.1514739990234375,0
0.154449462890625,0
0.1537628173828125,0
0.1519317626953125,0
0.1452484130859375,0
0.13201904296875,0
0.1110992431640625,0
0.0896759033203125,0
0.0663299560546875,0
0.0406036376953125,0
0.0219268798828125,0
0.0124969482421875,0
0.0061798095703125,0
-0.0024261474609375,0
-0.0113983154296875,0
-0.0253143310546875,0
-0.044219970703125,0
-0.0612945556640625,0
-0.06683349609375,0
-0.0706787109375,0
-0.075897216796875,0
-0.0833587646484375,0
-0.0960845947265625,0
-0.1065673828125,0
-0.1145782470703125,0
-0.1259307861328125,0
-0.13824462890625,0
-0.1476287841796875,0
-0.1542205810546875,0
-0.15802001953125,0
-0.1643829345703125,0
-0.1748199462890625,0
-0.1792144775390625,0
-0.1865386962890625,0
-0.1988067626953125,0
-0.2112579345703125,0
-0.2186737060546875,0
-0.2215118408203125,0
-0.2224273681640625,0
-0.2204132080078125,0
-0.2176666259765625,0
-0.2149200439453125,0
-0.2118072509765625,0
-0.208099365234375,0
-0.2058563232421875,0
-0.2009124755859375,0
-0.1980743408203125,0
-0.2008209228515625,0
-0.2109832763671875,0
-0.2203216552734375,0
-0.2306671142578125,0
-0.23345947265625,0
-0.22998046875,0
-0.2315826416015625,0
-0.2346954345703125,0
-0.23272705078125,0
-0.2273712158203125,0
-0.2230682373046875,0
-0.2190399169921875,0
-0.21624755859375,0
-0.2153778076171875,0
-0.2125396728515625,0
-0.20361328125,0
-0.1967926025390625,0
-0.1934051513671875,0
-0.1904754638671875,0
-0.1798553466796875,0
-0.17230224609375,0
-0.1711578369140625,0
-0.172760009765625,0
-0.1869049072265625,0
-0.2015533447265625,0
-0.2047576904296875,0
-0.20306396484375,0
-0.2062225341796875,0
-0.2084197998046875,0
-0.2072296142578125,0
-0.2009124755859375,0
-0.1902008056640625,0
-0.1796722412109375,0
-0.1749114990234375,0
-0.1689605712890625,0
-0.1619110107421875,0
-0.1578826904296875,0
-0.1594390869140625,0
-0.15911865234375,0
-0.1579742431640625,0
-0.1547698974609375,0
-0.146759033203125,0
-0.1381072998046875,0
-0.1360015869140625,0
-0.14190673828125,0
-0.1448822021484375,0
-0.139434814453125,0
-0.1295013427734375,0
-0.1207122802734375,0
-0.1158599853515625,0
-0.1191558837890625,0
-0.1280364990234375,0
-0.132843017578125,0
-0.1345367431640625,0
-0.1273956298828125,0
-0.1167755126953125,0
-0.1147613525390625,0
-0.1145782470703125,0
-0.1130218505859375,0
-0.11279296875,0
-0.11737060546875,0
-0.12176513671875,0
-0.12359619140625,0
-0.1234588623046874,0
-0.1165924072265625,0
-0.1058807373046875,0
-0.0970916748046875,0
-0.094024658203125,0
-0.0956268310546875,0
-0.0927886962890625,0
-0.0842742919921875,0
-0.0824432373046875,0
-0.0826263427734375,0
-0.0879364013671875,0
-0.0935211181640625,0
-0.0982818603515625,0
-0.1001129150390625,0
-0.09979248046875,0
-0.09796142578125,0
-0.0928802490234375,0
-0.0911407470703125,0
-0.0904998779296875,0
-0.0935211181640625,0
-0.09576416015625,0
-0.0913238525390625,0
-0.0861053466796875,0
-0.0894927978515625,0
-0.0992889404296875,0
-0.1061553955078125,0
-0.1084442138671875,0
-0.1063385009765625,0
-0.10198974609375,0
-0.0993804931640625,0
-0.1011199951171875,0
-0.1048736572265625,0
-0.1067047119140625,0
-0.1043243408203125,0
-0.1008453369140625,0
-0.0979156494140625,0
-0.0978240966796875,0
-0.0971832275390625,0
-0.0913238525390625,0
-0.085968017578125,0
-0.08367919921875,0
-0.0868377685546875,0
-0.0874786376953125,0
-0.08477783203125,0
-0.0802001953125,0
-0.0711822509765625,0
-0.0602874755859375,0
-0.0515899658203125,0
-0.0554351806640625,0
-0.067657470703125,0
-0.0776824951171875,0
-0.0839996337890625,0
-0.0924224853515625,0
-0.0978240966796875,0
-0.0957183837890625,0
-0.0920562744140625,0
-0.08587646484375,0
-0.08111572265625,0
-0.0852813720703125,0
-0.0906829833984375,0
-0.0871124267578125,0
-0.0783233642578125,0
-0.067474365234375,0
-0.0579986572265625,0
-0.05767822265625,0
-0.062530517578125,0
-0.0699005126953125,0
-0.076171875,0
-0.07672119140625,0
-0.0748443603515625,0
-0.0689849853515625,0
-0.0645904541015625,0
-0.0606536865234375,0
-0.0574493408203125,0
-0.0607452392578125,0
-0.0715484619140625,0
-0.0754852294921875,0
-0.0712738037109375,0
-0.0666961669921875,0
-0.0655975341796875,0
-0.062713623046875,0
-0.0644073486328125,0
-0.07305908203125,0
-0.0820770263671875,0
-0.085052490234375,0
-0.0919647216796875,0
-0.09613037109375,0
-0.0916900634765625,0
-0.0785980224609375,0
-0.0672454833984375,0
-0.0640411376953125,0
-0.06903076171875,0
-0.0748443603515625,0
-0.070404052734375,0
-0.0652313232421875,0
-0.062530517578125,0
-0.06280517578125,0
-0.0630340576171875,0
-0.0607452392578125,0
-0.0575408935546875,0
-0.0576324462890625,0
-0.0574493408203125,0
-0.0592803955078125,0
-0.0618438720703125,0
-0.059600830078125,0
-0.0594635009765625,0
-0.0685272216796875,0
-0.0702667236328125,0
-0.0626678466796875,0
-0.0525054931640625,0
-0.04669189453125,0
-0.0453643798828125,0
-0.04541015625,0
-0.0510406494140625,0
-0.0554351806640625,0
-0.0543365478515625,0
-0.0512237548828125,0
-0.05548095703125,0
-0.0644989013671875,0
-0.0709991455078125,0
-0.0747528076171875,0
-0.0687103271484375,0
-0.0582275390625,0
-0.051727294921875,0
-0.051910400390625,0
-0.0547943115234375,0
-0.049896240234375,0
-0.0406951904296875,0
